DeviceID,DateID,BrowserID,OsID,CategoryID,NUM_OF_ACCESS,BROWSER_NAME,CATEGORY_NAME,CalendarQuarter,CalendarYear,DateAltKey,DayName,DayOfMonth,DayOfWeek,MonthName,MonthOfYear,DEVICE_NAME,DEVICE_TYPE,SCREEN_RESOLUTION,OS_NAME
85379,22,1,1,28,10,Amazon Silk,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Kindle Fire,General_Mobile,1024x395,Android
142945,22,1,1,28,14,Amazon Silk,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Kindle Fire HD,General_Mobile,534x854,Android
179301,22,1,1,28,2,Amazon Silk,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Kindle Fire HD,General_Mobile,800x1280,Android
88357,22,1,1,28,1,Amazon Silk,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,"Kindle Fire HD 8.9"" 4G",General_Mobile,1280x800,Android
151655,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,001DL,General_Mobile,800x455,Android
136080,22,2,1,28,5,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,7E,General_Mobile,480x800,Android
89824,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,A10,General_Mobile,1280x800,Android
86269,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,A106,General_Mobile,1024x768,Android
110495,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,A5ENZE,General_Mobile,320x492,Android
137954,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,a637t,General_Mobile,480x854,Android
124266,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,ALCATEL ONE TOUCH 918N,General_Mobile,480x243,Android
82743,22,2,1,28,4,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Android,General_Mobile,0x0,Android
84885,22,2,1,28,13,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,B1-A71,General_Mobile,1024x600,Android
126593,22,2,1,28,5,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,B928A,General_Mobile,480x800,Android
107092,22,2,1,28,3,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,C29,General_Mobile,320x456,Android
86275,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,C908,General_Mobile,1024x768,Android
116185,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Dell Streak Pro,General_Mobile,360x595,Android
82439,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Desire HD,General_Mobile,0x0,Android
163129,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,discovery89_tb_jb2,General_Mobile,768x1024,Android
179624,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,doPad 3s/3s-n,General_Mobile,800x480,Android
132695,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,DROID2 GLOBAL,General_Mobile,569x295,Android
132150,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,e1901_v77_jbla668_9p017,General_Mobile,540x960,Android
161019,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,e1921_v77_mt6628_hjy,General_Mobile,540x960,Android
117239,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,E3,General_Mobile,360x640,Android
167430,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,en; LG-P990,General_Mobile,320x508,Android
126678,22,2,1,28,8,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,F15,General_Mobile,480x800,Android
108113,22,2,1,28,71,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,F8,General_Mobile,320x480,Android
137779,22,2,1,28,30,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,FPT Tablet II,General_Mobile,800x401,Android
151656,22,2,1,28,26,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,FPT Tablet II,General_Mobile,800x455,Android
126635,22,2,1,28,4,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,G_one,General_Mobile,480x800,Android
111883,22,2,1,28,16,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,G158,General_Mobile,320x508,Android
103505,22,2,1,28,20,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GK-A1,General_Mobile,320x401,Android
155690,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-A7100,General_Mobile,320x374,Android
111892,22,2,1,28,6,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-I8190,General_Mobile,320x508,Android
98079,22,2,1,28,3,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-I9000,General_Mobile,240x339,Android
110029,22,2,1,28,5,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-I9000,General_Mobile,320x450,Android
176296,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-I9000,General_Mobile,533x237,Android
176665,22,2,1,28,40,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-I9000,General_Mobile,533x295,Android
157048,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-I9000B,General_Mobile,320x452,Android
126701,22,2,1,28,873,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-I9100,General_Mobile,480x800,Android
141530,22,2,1,28,5,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-I9100G,General_Mobile,533x237,Android
126707,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-I9300,General_Mobile,480x800,Android
176990,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-l9300,General_Mobile,540x960,Android
162268,22,2,1,28,21,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-N7000,General_Mobile,640x297,Android
163683,22,2,1,28,1076,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-N7000,General_Mobile,800x1280,Android
127511,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-N7I00,General_Mobile,480x854,Android
163686,22,2,1,28,67,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-N8000,General_Mobile,800x1280,Android
170563,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-P1000,General_Mobile,400x565,Android
170760,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-P1000,General_Mobile,400x656,Android
163687,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-P5110,General_Mobile,800x1280,Android
90124,22,2,1,28,66,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-P7510,General_Mobile,1280x800,Android
100393,22,2,1,28,100,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5300,General_Mobile,320x341,Android
126039,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5300,General_Mobile,480x512,Android
150324,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5360,General_Mobile,320x132,Android
131255,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5360,General_Mobile,425x294,Android
120989,22,2,1,28,196,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5360,General_Mobile,427x235,Android
101587,22,2,1,28,10,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5570,General_Mobile,313x325,Android
98658,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5570,General_Mobile,320x141,Android
105991,22,2,1,28,37,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5570I,General_Mobile,320x341,Android
103512,22,2,1,28,78,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5570I,General_Mobile,320x401,Android
103514,22,2,1,28,31,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5660,General_Mobile,320x401,Android
95788,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5830,General_Mobile,241x343,Android
108809,22,2,1,28,5,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5830,General_Mobile,320x403,Android
124609,22,2,1,28,25,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5830,General_Mobile,480x241,Android
95041,22,2,1,28,9,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S5830i,General_Mobile,241x302,Android
94294,22,2,1,28,13,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S6102,General_Mobile,240x256,Android
100223,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S6102,General_Mobile,320x333,Android
89242,22,32,31,37,3,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1382x864,Windows 7
146917,22,32,31,37,4,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1436x807,Windows 7
89918,22,32,31,37,2,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1517x1214,Windows 7
147175,22,32,31,37,6,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1519x949,Windows 7
147537,22,32,31,37,46,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1680x1050,Windows 7
180209,22,32,31,37,7,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,853x533,Windows 7
153169,22,32,31,37,2,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,898x505,Windows 7
153200,22,32,31,37,45,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,911x512,Windows 7
88504,22,43,31,37,9,Maxthon,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1360x768,Windows 7
85062,22,56,31,37,1,Opera,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1024x600,Windows 7
85524,22,61,31,37,10,Other,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1012x569,Windows 7
87286,22,61,31,37,73,Other,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1188x668,Windows 7
88504,22,61,31,37,65,Other,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1360x768,Windows 7
90900,22,61,31,37,3,Other,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1391x783,Windows 7
178942,22,61,31,37,3,Other,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,781x439,Windows 7
85062,22,11,32,37,15,Chrome,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1024x600,Windows 8
86330,22,21,32,37,65,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1025x576,Windows 8
87172,22,21,32,37,41,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1067x600,Windows 8
90692,22,21,32,37,15,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1525x858,Windows 8
147537,22,21,32,37,7,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1680x1050,Windows 8
162205,22,21,32,37,1,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,640x1024,Windows 8
153200,22,21,32,37,34,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,911x512,Windows 8
180403,22,21,32,37,4,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,956x538,Windows 8
89173,22,32,32,37,12,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1324x745,Windows 8
88504,22,32,32,37,12,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1360x768,Windows 8
90900,22,32,32,37,2,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1391x783,Windows 8
121887,22,32,32,37,4,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,338x601,Windows 8
126815,22,32,32,37,101,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,480x800,Windows 8
142118,22,32,32,37,1,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,960x540,Windows 8
138478,22,74,34,37,2,UC Browser,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Touch (Pro2),General_Desktop,800x600,Windows CE
114019,22,34,37,37,93,IE Mobile,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Lumia 720,General_Mobile,356x593,Windows Phone
147537,22,11,39,37,1,Chrome,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1680x1050,Windows Vista
147823,22,11,39,37,6,Chrome,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1920x1200,Windows Vista
88504,22,21,39,37,6,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1360x768,Windows Vista
138134,22,32,39,37,7,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1024x640,Windows Vista
139306,22,74,39,37,1,UC Browser,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Nokia 7210Supernova,General_Desktop,800x600,Windows Vista
86918,22,12,40,37,15,Chrome Frame,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1093x614,Windows XP
146382,22,12,40,37,1,Chrome Frame,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1214x910,Windows XP
138134,22,21,40,37,26,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1024x640,Windows XP
87127,22,21,40,37,1,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1050x788,Windows XP
86607,22,21,40,37,269,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1067x853,Windows XP
87606,22,21,40,37,33,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1080x675,Windows XP
86918,22,21,40,37,2,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1093x614,Windows XP
145756,22,21,40,37,114,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1173x704,Windows XP
87870,22,21,40,37,7,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1173x880,Windows XP
87749,22,21,40,37,3,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1229x691,Windows XP
146844,22,21,40,37,4,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1343x755,Windows XP
146853,22,21,40,37,10,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1360x786,Windows XP
89257,22,21,40,37,4,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1400x1050,Windows XP
177495,22,21,40,37,65,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,597x448,Windows XP
144451,22,21,40,37,10,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,619x495,Windows XP
134413,22,21,40,37,5,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,660x371,Windows XP
145046,22,21,40,37,6,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,683x410,Windows XP
163289,22,21,40,37,6,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,789x474,Windows XP
180178,22,21,40,37,23,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,840x525,Windows XP
181380,22,21,40,37,1,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,979x472,Windows XP
155550,22,21,40,37,3,Firefox,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,987x555,Windows XP
85062,22,32,40,37,6,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1024x600,Windows XP
87751,22,32,40,37,11,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1229x983,Windows XP
89242,22,32,40,37,1,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1382x864,Windows XP
89918,22,32,40,37,4,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1517x1214,Windows XP
147175,22,32,40,37,1,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1519x949,Windows XP
180209,22,32,40,37,5,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,853x533,Windows XP
153200,22,32,40,37,19,IE,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,911x512,Windows XP
88504,22,69,40,37,1,SeaMonkey,Xe,1,2014,2014-01-22,Wednesday,22,4,January,1,Other,General_Desktop,1360x768,Windows XP
102115,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S6102,General_Mobile,320x399,Android
102082,22,2,1,28,5,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S6500,General_Mobile,320x395,Android
124889,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S6802,General_Mobile,480x295,Android
108125,22,2,1,28,33,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S6810,General_Mobile,320x480,Android
114025,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,GT-S7562i,General_Mobile,357x520,Android
160367,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,H7-3G,General_Mobile,533x250,Android
168913,22,2,1,28,4,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC A3335,General_Mobile,356x220,Android
112395,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Desire,General_Mobile,320x521,Android
177002,22,2,1,28,197,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Desire,General_Mobile,540x960,Android
135019,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Desire C,General_Mobile,480x320,Android
162127,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Desire H,General_Mobile,615x308,Android
112048,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Desire S,General_Mobile,320x508,Android
97684,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC DesireHD,General_Mobile,308x513,Android
111580,22,2,1,28,10,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC DesireHD,General_Mobile,320x533,Android
169857,22,2,1,28,461,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC DesireHD,General_Mobile,369x615,Android
127099,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC DesireHD,General_Mobile,480x800,Android
176771,22,2,1,28,10,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC DesireS,General_Mobile,533x320,Android
179652,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC DesireS,General_Mobile,800x480,Android
127101,22,2,1,28,41,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC DesireU,General_Mobile,480x800,Android
124402,22,2,1,28,8,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Explorer,General_Mobile,480x266,Android
111018,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Explorer A,General_Mobile,320x455,Android
160820,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Gratia A,General_Mobile,320x480,Android
160822,22,2,1,28,11,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Hero,General_Mobile,320x480,Android
160177,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Incredible S,General_Mobile,527x220,Android
167759,22,2,1,28,9,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC IncredibleS,General_Mobile,320x533,Android
156447,22,2,1,28,10,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Legend,General_Mobile,320x424,Android
134562,22,2,1,28,3,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Legend,General_Mobile,480x264,Android
110710,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC one,General_Mobile,320x508,Android
173540,22,2,1,28,243,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC One,General_Mobile,480x800,Android
181154,22,2,1,28,13,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Raider,General_Mobile,960x540,Android
112397,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Rhyme,General_Mobile,320x521,Android
167728,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Rhyme,General_Mobile,320x531,Android
131279,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Rhyme,General_Mobile,534x319,Android
156469,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Rhyme S,General_Mobile,320x425,Android
125567,22,2,1,28,3,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Sensation,General_Mobile,360x640,Android
133219,22,2,1,28,7,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Sensation X,General_Mobile,600x740,Android
116125,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC SensationXE,General_Mobile,360x580,Android
111763,22,2,1,28,3,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTC Vision,General_Mobile,320x477,Android
87429,22,2,1,28,43,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HTL22,General_Mobile,1080x1920,Android
162839,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HUAWEI G700-U00,General_Mobile,720x1280,Android
173550,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,HUAWEI U8825-1,General_Mobile,480x800,Android
87430,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,i6000,General_Mobile,1080x1920,Android
108816,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,i88S,General_Mobile,320x403,Android
144135,22,2,1,28,9,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,IdeaTabA1000-T,General_Mobile,600x1024,Android
89062,22,2,1,28,3,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,IdeaTabA2109A,General_Mobile,1280x800,Android
144137,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,ifive mini,General_Mobile,600x1024,Android
112060,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,IM-A690S,General_Mobile,320x508,Android
103529,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,IM-A750K,General_Mobile,320x401,Android
130320,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,IM-A810S,General_Mobile,400x516,Android
163698,22,2,1,28,380,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,IM-A820L,General_Mobile,800x1280,Android
162849,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,IM-A830K/2.17,General_Mobile,720x1280,Android
178530,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,IM-A850IRON,General_Mobile,720x1280,Android
135161,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,IM-A850K/2.12,General_Mobile,720x1280,Android
87433,22,2,1,28,3,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,IM-A860K/S,General_Mobile,1080x1920,Android
108817,22,2,1,28,14,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,iPhone,General_Mobile,320x403,Android
104358,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,iPhone,General_Mobile,320x409,Android
132206,22,2,1,28,4,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,iphone,General_Mobile,540x960,Android
108819,22,2,1,28,45,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Lenovo A269i,General_Mobile,320x403,Android
173959,22,2,1,28,45,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Lenovo A516,General_Mobile,480x854,Android
108820,22,2,1,28,10,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Lenovo A60,General_Mobile,320x403,Android
108821,22,2,1,28,27,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Lenovo A60+,General_Mobile,320x403,Android
179675,22,2,1,28,1,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Lenovo P700,General_Mobile,800x480,Android
136801,22,2,1,28,112,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,Lenovo S880,General_Mobile,480x800,Android
162874,22,2,1,28,4,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,LG OPTIMUS HD LTE/V20F,General_Mobile,720x1280,Android
82368,22,2,1,28,4,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,LG-E400,General_Mobile,0x0,Android
148504,22,2,1,28,2,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,LG-E400,General_Mobile,240x254,Android
102860,22,2,1,28,4,Android,Thế giới,1,2014,2014-01-22,Wednesday,22,4,January,1,LG-E400,General_Mobile,320x400,Android
